Country Name,Country Code,1992 [YR1992] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],1992 [YR1992] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],1992 [YR1992] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"1992 [YR1992] - Population, total [SP.POP.TOTL]",1993 [YR1993] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],1993 [YR1993] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],1993 [YR1993] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"1993 [YR1993] - Population, total [SP.POP.TOTL]",1994 [YR1994] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],1994 [YR1994] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],1994 [YR1994] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"1994 [YR1994] - Population, total [SP.POP.TOTL]",1995 [YR1995] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],1995 [YR1995] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],1995 [YR1995] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"1995 [YR1995] - Population, total [SP.POP.TOTL]",1996 [YR1996] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],1996 [YR1996] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],1996 [YR1996] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"1996 [YR1996] - Population, total [SP.POP.TOTL]",1997 [YR1997] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],1997 [YR1997] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],1997 [YR1997] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"1997 [YR1997] - Population, total [SP.POP.TOTL]",1998 [YR1998] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],1998 [YR1998] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],1998 [YR1998] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"1998 [YR1998] - Population, total [SP.POP.TOTL]",1999 [YR1999] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],1999 [YR1999] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],1999 [YR1999] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"1999 [YR1999] - Population, total [SP.POP.TOTL]",2000 [YR2000] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2000 [YR2000] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2000 [YR2000] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2000 [YR2000] - Population, total [SP.POP.TOTL]",2001 [YR2001] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2001 [YR2001] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2001 [YR2001] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2001 [YR2001] - Population, total [SP.POP.TOTL]",2002 [YR2002] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2002 [YR2002] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2002 [YR2002] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2002 [YR2002] - Population, total [SP.POP.TOTL]",2003 [YR2003] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2003 [YR2003] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2003 [YR2003] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2003 [YR2003] - Population, total [SP.POP.TOTL]",2004 [YR2004] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2004 [YR2004] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2004 [YR2004] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2004 [YR2004] - Population, total [SP.POP.TOTL]",2005 [YR2005] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2005 [YR2005] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2005 [YR2005] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2005 [YR2005] - Population, total [SP.POP.TOTL]",2006 [YR2006] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2006 [YR2006] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2006 [YR2006] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2006 [YR2006] - Population, total [SP.POP.TOTL]",2007 [YR2007] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2007 [YR2007] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2007 [YR2007] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2007 [YR2007] - Population, total [SP.POP.TOTL]",2008 [YR2008] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2008 [YR2008] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2008 [YR2008] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2008 [YR2008] - Population, total [SP.POP.TOTL]",2009 [YR2009] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2009 [YR2009] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2009 [YR2009] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2009 [YR2009] - Population, total [SP.POP.TOTL]",2010 [YR2010] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2010 [YR2010] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2010 [YR2010] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2010 [YR2010] - Population, total [SP.POP.TOTL]",2011 [YR2011] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2011 [YR2011] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2011 [YR2011] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2011 [YR2011] - Population, total [SP.POP.TOTL]",2012 [YR2012] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2012 [YR2012] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2012 [YR2012] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2012 [YR2012] - Population, total [SP.POP.TOTL]",2013 [YR2013] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2013 [YR2013] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2013 [YR2013] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2013 [YR2013] - Population, total [SP.POP.TOTL]",2014 [YR2014] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2014 [YR2014] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2014 [YR2014] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2014 [YR2014] - Population, total [SP.POP.TOTL]",2015 [YR2015] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2015 [YR2015] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2015 [YR2015] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2015 [YR2015] - Population, total [SP.POP.TOTL]",2016 [YR2016] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2016 [YR2016] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2016 [YR2016] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2016 [YR2016] - Population, total [SP.POP.TOTL]",2017 [YR2017] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2017 [YR2017] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2017 [YR2017] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2017 [YR2017] - Population, total [SP.POP.TOTL]",2018 [YR2018] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2018 [YR2018] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2018 [YR2018] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2018 [YR2018] - Population, total [SP.POP.TOTL]"
Australia,AUS,36072.03981,15.33923978,268360,17495000,37161.67915,15.4163129,272360,17667000,38234.02989,15.60739289,278670,17855000,39223.16077,15.99214254,289010,18072000,40203.30233,16.36120365,299590,18311000,41309.82597,16.56693849,306770,18517000,42767.79397,17.51162418,327660,18711000,44369.27283,17.59695657,333040,18926000,45558.75313,17.68965697,338810,19153000,45864.76803,17.76953588,344960,19413000,47127.2781,17.95749921,352890,19651400,47997.13714,17.69202931,351990,19895400,49439.12229,18.14789789,365270,20127400,50332.87484,18.11785357,369510,20394800,50948.22497,18.12067891,375060,20697900,52538.97558,18.50285198,385370,20827600,53338.60278,18.28304124,388500,21249200,53225.95104,18.20742496,394950,21691700,53542.83372,17.58144496,387350,22031750,54108.11106,17.26811037,385770,22340024,55254.60621,16.96925656,385770,22733465,55723.94823,16.398646,379270,23128129,56305.97909,15.7558761,369880,23475686,56707.02208,15.7864494,375970,23815995,57358.7828,15.87207954,383960,24190907,57695.57126,15.7386474,387200,24601860,58447.25265,15.47551649,386620,24982688
Austria,AUT,32397.50817,7.355202189,57670,7840709,32300.7192,7.311242503,57800,7905633,32949.56376,7.34490087,58290,7936118,33776.89854,7.697264741,61180,7948278,34523.85267,8.154273323,64900,7959017,35206.72616,8.059697484,64220,7968041,36427.63555,8.107272237,64670,7976789,37649.79899,7.888819322,63050,7992324,38827.2726,7.929785513,63530,8011566,39169.0532,8.444109161,67910,8042293,39620.54561,8.583317135,69370,8081957,39799.21308,9.16834402,74460,8121423,40634.8816,9.275613726,75800,8171966,41264.67242,9.266113819,76240,8227829,42479.26415,8.96156938,74100,8268641,43920.04645,8.587802018,71240,8295487,44422.18747,8.499673616,70730,8321496,42638.04137,7.721144201,64420,8343323,43317.08506,8.365015011,69960,8363404,44433.12737,8.135474781,68270,8391643,44531.96912,7.723614414,65110,8429991,44281.56633,7.753699576,65750,8479823,44227.37868,7.253383781,61990,8546356,44178.04738,7.306745266,63150,8642699,44572.32282,7.255626516,63390,8736668,45263.51656,7.482751479,65830,8797566,46170.39489,7.146637625,63180,8840521
Azerbaijan,AZE,2107.222749,6.044391463,44620,7382050,1596.076577,7.140951059,53520,7494800,1264.482761,6.263369556,47580,7596550,1102.459147,5.95587422,45770,7684850,1105.548391,5.201597321,40380,7763000,1158.440947,5.035562785,39470,7838250,1262.247546,4.977884494,39390,7913000,1343.808711,4.857975009,38780,7982750,1480.756655,4.971050866,40010,8048600,1614.792116,4.773646316,38720,8111200,1754.073606,4.665961001,38130,8171950,1918.543633,4.17046186,34340,8234100,2077.812262,4.104014928,34090,8306500,2631.758979,4.367332591,36650,8391850,3501.041807,4.027320247,34170,8484550,4326.961571,3.205807978,27510,8581300,4692.912192,3.375402241,29580,8763400,5023.790765,2.809804093,25140,8947243,5215.020912,2.667231553,24150,9054332,5152.657444,3.113457396,28560,9173082,5194.738377,3.309026974,30760,9295784,5425.905285,3.333403775,31390,9416801,5505.988236,3.422100645,32630,9535079,5500.310382,3.333906429,32170,9649341,5270.552968,3.347061821,32660,9757812,5229.526137,3.244356904,31970,9854033,5262.183805,3.221402183,32020,9939771
"Bahamas, The",BHS,29863.87137,9.510277114,2530,266028,29399.14792,7.747219302,2100,271065,29798.98291,7.395350355,2040,275849,30623.11565,7.423825483,2080,280179,31489.29813,6.937108247,1970,283980,33258.22132,6.159456854,1770,287363,31406.62531,7.811424639,2270,290600,34822.48424,7.583408997,2230,294063,35782.80435,7.180123807,2140,298045,36167.2346,7.038576687,2130,302618,36537.04791,7.410850395,2280,307657,35445.28726,7.185674639,2250,313123,35111.1742,6.773431841,2160,318893,35637.79066,6.218292863,2020,324848,35852.23726,6.102129099,2020,331032,35685.84332,6.135387552,2070,337387,34218.43213,6.13943203,2110,343680,32234.29077,17.21967963,6020,349600,32238.12302,5.860211418,2080,354936,32016.68803,6.730017826,2420,359583,32642.07573,10.01152425,3640,363581,31165.27013,8.470375475,3110,367162,31580.51618,7.069139966,2620,370625,31776.05559,6.333511491,2370,374200,31491.70047,5.794831222,2190,377923,31682.6965,5.631972841,2150,381749,32231.27258,5.86046391,2260,385635
Bahrain,BHR,20432.12389,23.45712527,12270,523082,22497.03638,24.37468762,13070,536212,21894.54455,24.32722575,13370,549590,22185.49563,24.01995395,13540,563698,22500.07098,24.48756699,14170,578661,22561.7924,24.23826789,14420,594927,22919.39396,25.2730582,15510,613697,23047.07072,24.27184466,15450,636540,23243.59088,23.8937121,15880,664610,22697.61692,23.49652355,16390,697550,22258.19493,23.42410969,17220,735140,22335.93242,23.06384421,17960,778708,22422.68994,21.60641854,17930,829846,22343.53739,23.28047803,20700,889157,22069.28042,23.47606433,22500,958423,22111.68008,22.21205417,23010,1035924,21833.41198,22.22232191,24770,1114645,21057.42077,20.86787756,24730,1185075,20982.34048,20.93702452,25980,1240864,20774.24494,20.36532403,26030,1278153,21187.54188,20.43937345,26570,1299942,22078.99048,21.87024012,28760,1315029,22676.62587,22.61852459,30220,1336073,22634.08565,22.30559688,30600,1371853,22552.68457,21.18119531,30200,1425793,22445.45256,20.33362404,30380,1494077,21824.20623,19.59297584,30750,1569440
Bangladesh,BGD,533.8879689,0.109460957,11820,107983708,547.051417,0.113909624,12570,110350641,556.2988647,0.120101811,13540,112737684,572.4384537,0.1437007,16550,115169933,585.7169371,0.142966515,16820,117649927,599.2275335,0.157872086,18970,120160571,617.2923441,0.156908688,19250,122682818,633.1827346,0.160636276,20110,125189655,653.80864,0.169593942,21650,127657862,674.1669727,0.198172464,25780,130088709,687.3833075,0.207053126,27430,132478077,707.605094,0.212401963,28630,134791598,732.7488409,0.222868792,30530,136986429,769.1359804,0.235263647,32710,139035505,809.4736327,0.254752384,35900,140921154,856.0459472,0.266296779,37990,142660381,897.1890238,0.288141373,41580,144304164,931.9865061,0.306664813,44750,145924795,972.9096877,0.342739974,50580,147575433,1024.021957,0.364566607,54420,149273134,1078.287546,0.384025155,57990,151005733,1129.993548,0.396566115,60580,152761413,1184.863283,0.412898523,63800,154517385,1248.45331,0.458797539,71690,156256287,1322.694812,0.466776363,73740,157977151,1403.861692,0.492906613,78710,159685421,1498.387892,0.512837314,82760,161376713
Barbados,BRB,13513.4638,4.488569364,1180,262890,13570.09983,3.751861719,990,263869,13789.4521,3.888362471,1030,264893,14010.99897,4.023237014,1070,265955,14508.57156,4.006785322,1070,267047,15131.92252,4.362692639,1170,268183,15629.03354,4.715334863,1270,269334,15616.3399,4.806714611,1300,270455,16247.3897,4.567034116,1240,271511,15805.8388,4.844143357,1320,272494,15876.16841,5.010551417,1370,273423,16167.86017,5.030419457,1380,274331,16339.38354,4.940370455,1360,275283,16921.93545,5.138969311,1420,276320,17846.19065,5.297774574,1470,277475,18158.94537,5.310350519,1480,278701,18204.92103,6.358369114,1780,279946,17209.14039,16.43502296,4620,281107,16754.62856,5.635679879,1590,282131,16591.48205,5.901331157,1670,282987,16474.49833,7.789973845,2210,283698,16208.72228,5.205878422,1480,284294,16158.35446,4.529096814,1290,284825,16524.8995,4.52112839,1290,285327,16906.59362,4.583656989,1310,285798,16961.33996,4.192447306,1200,286229,16838.72873,4.360870779,1250,286640
Belarus,BLR,2574.823852,8.592008786,87780,10216470,2373.890521,7.446003291,76240,10239050,2098.624263,6.323485339,64670,10226955,1886.477425,5.643609356,57530,10193831,1945.838948,5.756149695,58480,10159569,2176.69235,5.836460691,59050,10117433,2370.186467,5.682109833,57230,10071963,2461.826851,5.483338649,54980,10026738,2616.912993,5.309826737,52990,9979610,2754.66447,5.211234794,51740,9928549,2912.123361,5.247554419,51770,9865548,3139.120986,5.364024331,52550,9796749,3522.489851,5.731671447,55770,9730146,3880.01437,5.844422266,56480,9663915,4294.228672,6.122901129,58810,9604924,4684.980291,5.998356022,57350,9560953,5180.712344,6.325576709,60270,9527985,5203.854887,6.01814935,57200,9504583,5621.937175,6.48155451,61470,9483836,5938.22068,6.167005033,58350,9461643,6047.871129,6.329103205,59790,9446836,6110.904667,6.346358246,59930,9443211,6212.912772,6.294110768,59470,9448515,5967.052204,5.801665688,54890,9461076,5811.197944,5.83037177,55210,9469379,5964.892944,5.945667132,56240,9458989,6165.90933,6.283647736,59310,9438785
Belgium,BEL,30192.41913,11.18250206,112330,10045158,29785.4254,10.91876374,110110,10084475,30651.97838,11.35869013,114900,10115603,31317.29498,11.30237113,114570,10136811,31669.19772,11.76078263,119450,10156637,32791.17059,11.45635922,116640,10181245,33363.15481,11.70341139,119410,10203008,34466.0428,11.29525399,115510,10226419,35660.44716,11.44055603,117280,10251250,35928.78593,11.50432068,118340,10286570,36378.6088,10.72798863,110850,10332785,36602.6573,11.13131453,115500,10376133,37746.09829,10.94122455,114020,10421137,38410.60159,10.55578231,110610,10478617,39132.02306,10.30057192,108650,10547958,40274.0279,9.843116218,104590,10625700,40135.70565,9.984152154,106930,10709973,39009.52956,9.231701442,99670,10796493,39761.9314,9.771847058,106470,10895586,39913.04049,8.658064348,95570,11038264,39959.5003,8.549615681,94960,11106932,39954.24627,8.65727005,96610,11159407,40405.16818,8.043495541,90160,11209057,40991.80814,8.444061111,95200,11274196,41301.40652,8.323756718,94320,11331422,41808.94556,8.155491115,92770,11375158,42376.20576,8.179711061,93470,11427054
Belize,BLZ,3794.102875,2.573022375,500,194324,3964.86098,2.327640734,460,197625,3891.317253,2.231268501,450,201679,3816.424687,2.222630241,460,206962,3749.615279,1.684919966,360,213660,3743.836334,2.076046485,460,221575,3737.576948,1.954414371,450,230248,3917.15496,1.715631917,410,238979,4278.016875,1.819578666,450,247310,4342.088726,2.077877272,530,255068,4420.724429,1.981805501,520,262387,4707.02739,1.892899031,510,269428,4806.05552,1.591227994,440,276516,4773.623885,1.656107513,470,283798,4874.468356,1.750544042,510,291338,4773.334098,1.772391491,530,299031,4814.477032,1.62960935,500,306822,4704.834741,4.640002542,1460,314655,4728.773622,1.736622579,560,322465,4706.072991,1.93800797,640,330236,4709.310616,2.041414079,690,338001,4663.921511,1.446311472,500,345707,4747.067099,1.386664252,490,353366,4770.232656,1.828629691,660,360926,4671.914983,1.764391326,650,368399,4663.281516,1.729758499,650,375775,4707.401416,1.775127848,680,383071
Benin,BEN,796.6428755,0.067519349,360,5331805,814.1313018,0.076062691,420,5521761,802.60619,0.070000866,400,5714215,823.5492837,0.077892803,460,5905552,832.5564138,0.172292933,1050,6094272,854.0428759,0.197400553,1240,6281644,861.9870749,0.200918817,1300,6470275,881.6194178,0.213081973,1420,6664102,905.8262695,0.222838921,1530,6865946,925.716073,0.260007167,1840,7076728,939.6616639,0.290594073,2120,7295400,942.9185879,0.316465963,2380,7520556,955.5342141,0.326451487,2530,7750003,943.6293117,0.348273908,2780,7982223,952.8312272,0.466112921,3830,8216893,981.4557454,0.519232293,4390,8454790,1000.851485,0.500177362,4350,8696915,995.6942065,0.525450062,4700,8944713,988.6107855,0.552218691,5080,9199254,989.7673545,0.526380933,4980,9460829,1008.766303,0.487190488,4740,9729254,1051.551916,0.501769487,5020,10004594,1087.719957,0.535635874,5510,10286839,1076.796698,0.566378737,5990,10575962,1082.451288,0.665006634,7230,10872072,1112.817094,0.65860166,7360,11175192,1155.313168,0.688722324,7910,11485035
Bermuda,BMU,84371.03566,..,..,58595,86444.67822,..,..,58910,86361.95281,..,..,59320,89518.27764,..,..,59746,91261.15148,..,..,60129,94878.49225,..,..,60497,97857.32328,..,..,60943,100602.9275,..,..,61285,109001.586,..,..,61833,115619.4747,..,..,62504,113172.1206,..,..,62912,116268.8169,..,..,63325,118193.1487,..,..,63740,119396.4494,..,..,64154,125294.9594,..,..,64523,128757.8807,..,..,64888,125610.0334,..,..,65273,117886.738,..,..,65636,115839.796,..,..,65124,112471.3475,..,..,64564,106119.795,..,..,64798,105492.4807,..,..,65001,101374.4698,..,..,65138,102005.6256,..,..,65237,102407.3944,..,..,64554,107237.0318,..,..,63873,106696.0682,..,..,63919
Bhutan,BTN,813.2583723,0.374163977,200,534525,832.4260777,0.319194878,170,532590,874.7687847,0.357206644,190,531905,931.8786036,0.430204871,230,534629,971.3087795,0.517109873,280,541471,1004.504992,0.670638539,370,551713,1040.036873,0.637870363,360,564378,1096.821458,0.622960238,360,577886,1108.439825,0.626042699,370,591014,1175.856829,0.596378986,360,603643,1278.877826,0.649324297,400,616025,1352.978958,0.573394495,360,627840,1409.647999,0.485278072,310,638809,1489.211777,0.631990431,410,648744,1572.462107,0.608453858,400,657404,1840.271602,0.586578189,390,664873,1909.245906,0.59558286,400,671611,2017.903478,0.54545803,370,678329,2235.322677,0.685628926,470,685502,2386.621111,0.966396797,670,693297,2479.151723,1.083266104,760,701582,2500.864512,1.196786979,850,710235,2612.886268,1.307274985,940,719053,2752.630172,1.31888966,960,727885,2940.69997,1.669594112,1230,736706,3040.937003,1.783886808,1330,745563,3097.148351,1.829277992,1380,754396
Bolivia,BOL,1789.239985,0.952391991,6820,7160917,1826.865548,1.069349503,7820,7312857,1872.709923,1.210693963,9040,7466792,1920.317932,1.091529183,8320,7622334,1963.640761,1.043800008,8120,7779268,2019.851607,1.043155783,8280,7937453,2079.696679,1.063388187,8610,8096761,2048.026511,0.964022814,7960,8257066,2059.185276,0.950314019,8000,8418270,2054.330947,0.919554269,7890,8580244,2066.24164,0.941343653,8230,8742822,2083.421929,1.022926581,9110,8905820,2131.307108,1.038698235,9420,9069044,2186.186676,1.090735668,10070,9232301,2251.274994,1.187809119,11160,9395449,2313.891217,1.259620034,12040,9558438,2414.973422,1.339305415,13020,9721457,2454.800303,1.403165874,13870,9884790,2514.434823,1.496726359,15040,10048597,2602.71849,1.610699983,16450,10212951,2692.607496,1.662221709,17250,10377677,2830.673453,1.760514116,18560,10542375,2939.47746,1.883899311,20170,10706517,3035.971655,1.877691189,20410,10869732,3118.913682,1.958878597,21610,11031822,3203.004437,1.987875656,22250,11192853,3291.156355,2.000327663,22710,11353140
Bosnia and Herzegovina,BIH,..,3.772138283,15970,4233673,..,3.285167225,13400,4078940,619.1423399,0.802738048,3160,3936527,768.9174909,0.880114096,3370,3829049,1477.87337,1.113053568,4190,3764419,2001.178154,2.272441362,8490,3736070,2314.434825,2.881367461,10760,3734338,2530.511698,2.81031471,10520,3743353,2847.59239,3.718833774,13950,3751176,2913.229504,3.663945867,13760,3755514,3056.536708,3.872969783,14560,3759389,3172.382867,3.949838644,14860,3762179,3371.238912,4.136343663,15570,3764194,3501.563492,4.31037688,16230,3765332,3691.05004,4.756438986,17910,3765422,3909.971505,5.020209733,18890,3762791,4132.191153,5.529716767,20760,3754261,4027.691282,5.511323106,20590,3735945,4095.960731,5.624105716,20840,3705478,4185.304033,6.484260645,23740,3661173,4215.619738,6.091586842,21960,3604972,4390.648706,6.167789854,21850,3542598,4518.465786,5.597187449,19490,3482106,4729.689959,5.718264797,19610,3429362,4940.759769,6.597243038,22340,3386263,5150.273169,6.758099426,22650,3351534,5387.269436,6.781131607,22540,3323929
Botswana,BWA,3782.550371,2.420169251,3300,1363541,3757.02329,2.322905275,3250,1399110,3798.436648,2.147746853,3080,1434061,3968.320716,2.171289562,3190,1469173,4100.443484,1.940555211,2920,1504724,4338.900305,1.992957783,3070,1540424,4260.238912,2.335281728,3680,1575827,4572.180888,2.397128414,3860,1610260,4569.215196,2.452333155,4030,1643333,4494.938753,2.310897524,3870,1674674,4683.955857,2.364139697,4030,1704637,4816.570039,2.260164542,3920,1734387,4859.628963,2.248612742,3970,1765533,4986.327986,2.378997675,4280,1799077,5294.96971,2.227776837,4090,1835911,5612.32779,2.303437347,4320,1875458,5837.779265,2.291667102,4390,1915636,5286.574918,2.093683373,4090,1953495,5642.220049,1.695933684,3370,1987106,5899.462841,1.984711765,4000,2015406,6089.39911,2.515259486,5130,2039551,6704.536817,2.695690919,5560,2062551,6895.574413,3.413738935,7130,2088619,6402.910183,3.399795164,7210,2120716,6729.065594,3.296410755,7120,2159925,6855.160311,3.569037983,7870,2205076,6973.098846,3.64230522,8210,2254067
Brazil,BRA,5974.590065,1.352656787,208660,154259382,6165.316865,1.37189196,215180,156849086,6420.407392,1.396952923,222720,159432717,6584.739221,1.490557743,241500,162019889,6624.100372,1.597062891,262900,164614682,6742.711741,1.683581162,281510,167209046,6662.853439,1.712516222,290760,169785253,6595.616099,1.744558457,300620,172318674,6787.668992,1.788828844,312670,174790339,6788.576562,1.803426195,319560,177196051,6904.625307,1.767207182,317280,179537523,6896.137194,1.701508643,309350,181809244,7206.261798,1.775807036,326760,184006479,7352.282586,1.775721997,330510,186127108,7560.70204,1.774909381,333980,188167353,7936.824428,1.84883594,351520,190130445,8258.615884,1.938026863,372160,192030362,8169.26242,1.809460643,350830,193886505,8702.255331,2.032203816,397730,195713637,8965.620557,2.111844515,417120,197514541,9056.580438,2.266878111,451760,199287292,9247.573381,2.401859521,482860,201035904,9214.977244,2.499362016,506780,202763744,8813.989806,2.347365731,479970,204471759,8455.312342,2.143497524,441910,206163056,8498.293906,2.164421504,449840,207833825,8582.338637,2.041874199,427710,209469320
British Virgin Islands,VGB,..,..,..,18443,..,..,..,18783,..,..,..,19068,..,..,..,19307,..,..,..,19508,..,..,..,19660,..,..,..,19820,..,..,..,20026,..,..,..,20313,..,..,..,20675,..,..,..,21128,..,..,..,21674,..,..,..,22329,..,..,..,23106,..,..,..,24022,..,..,..,25050,..,..,..,26096,..,..,..,27035,..,..,..,27796,..,..,..,28326,..,..,..,28654,..,..,..,28850,..,..,..,28985,..,..,..,29148,..,..,..,29355,..,..,..,29567,..,..,..,29795
Brunei Darussalam,BRN,35881.14394,13.10754761,3590,273888,34994.34256,13.73879951,3870,281684,35126.37365,14.3028896,4140,289452,35753.41002,15.1458036,4500,297112,35875.92459,15.46188694,4710,304620,34516.2129,16.31608978,5090,311962,33551.97014,13.5052564,4310,319135,33825.7126,12.84432918,4190,326214,34063.61458,13.29667493,4430,333166,34291.13577,12.67509124,4310,340037,34926.6281,12.5729215,4360,346777,35277.80234,14.86010275,5250,353295,34850.14422,13.68818754,4920,359434,34441.12261,13.2014286,4820,365112,35455.63564,19.49970561,7220,370262,35064.8667,18.24160526,6840,374967,33981.33703,19.02914464,7220,379418,32991.82358,19.35389761,7430,383902,33437.12173,17.65156934,6860,388634,34244.2069,17.80602357,7010,393687,34096.90756,17.86980854,7130,398997,32924.99003,17.35844951,7020,404414,31678.93731,17.00920986,6970,409778,31164.03625,14.41262527,5980,414914,30038.73449,15.26950316,6410,419791,30101.5288,15.80753909,6710,424481,29802.78288,16.64490862,7140,428960
Bulgaria,BGR,3836.763954,6.455379545,55130,8540164,3810.243725,6.570814841,55670,8472313,3892.711068,6.338535346,53520,8443591,4021.722817,6.506015239,54690,8406067,4252.946498,6.583898792,55060,8362826,3674.931817,6.420784816,53370,8312068,3839.716702,6.127081409,50590,8256786,3537.105822,5.395448629,44300,8210624,3717.677042,5.30343792,43330,8170172,3937.434865,5.765911005,46180,8009142,4260.116138,5.567066952,43630,7837161,4518.87825,6.159226487,47890,7775327,4849.542896,6.1138857,47180,7716860,5230.983704,6.251491715,47880,7658972,5629.419867,6.442554699,48970,7601022,6044.759412,6.973842656,52620,7545338,6459.640912,6.677289648,50030,7492561,6288.67741,5.772090672,42970,7444443,6427.810062,6.0644175,44850,7395599,6605.08982,6.759360769,49670,7348328,6693.612364,6.175840637,45120,7305888,6693.450153,5.48098688,39820,7265115,6796.689119,5.845841977,42230,7223938,7074.681023,6.225976043,44690,7177991,7341.047614,5.855926256,41740,7127822,7599.124957,6.223901903,44040,7075947,7859.678037,5.854773434,41130,7025037
